1796236	Shanghai	Shanghai	Gaa Ding,Ka Ting,SHA,San'nkae,Sanchajus,Sangaj,Sangay,Sanghaj,Sanghay,Sanhaja,Sanhajo,Sanxay,Schanghai,Seung hoi,Shang-hai,Shang-hai-shih,Shangai,Shangaj,Shanghai,Shanghai City,Shankhaj,Shanxay,Sheung Hoi,Shànghǎi,Sjanghae,Sjanghai,Sjanghæ,Szanghaj,Thuong Hai,Thượng Hải,Xangai,cankay,hu,sagha'i,sangha'i,sanghae,sanghai,seiynghi,shang hai,shang hai shi,shanghay,shanghhay,shanhai,shaniግhayi,shnghay,shngھayy,zhong guo shang hai,Ŝanhajo,Şangay,Şanghay,Şanxay,Šanchajus,Šangaj,Šanghaj,Šanhaja,Σανγκάη,Шангај,Шанхай,שאנגחאי,شانغهاي,شانگهای,شاڭخەي,شاڭخەي شەھىرى,شنگهای,شنگھائی,शंघाई,সাংঘাই,ਸ਼ੰਘਾਈ,சாங்காய்,เซี่ยงไฮ้,ཧང་ཧའ་གང་ཁར།,ཧྲང་ཧའེ་གྲོང་ཁྱེར།,შანჰაი,ሻንግሃይ,上海,上海市,中国上海,沪,상하이,상해	31.22222	121.45806	P	PPLA	CN		23	12324204			24874500		12	Asia/Shanghai	2026-08-26
1799962	Nanjing	Nanjing	Lâm-kiaⁿ-chhī,NKG,Nam Kinh,Nam-kin-su,Namkin,Nan'czin,Nan'zhin,Nan-ching,Nan-ching-shih,Nanchino,Nanchinum,Nandzing,Nandzjina,Nandžing,Nang-ging,Nanjing,Nanjing Shi,Nankijn,Nankin,Nankinas,Nanking,Nankingo,Nankín,Nanquim,Nanquin,Nanquín,Nantsin'nk,Nanzging,Naņdzjina,Nàm-kîn-sṳ,Nàng-gĭng,hnan cing,namgyeong,nan jing,nan jing shi,nanajiga,nanajim,nanajinga,nancin,nanijiniግ,nanjina,nanjing,nanjing si,nanjinga,nanjng,nanjyng,nanjyngh,nnjng,nʼngyng,Ναντσίνγκ,Нанкин,Нанкинг,Нанкін,Наньжин,Наньцзин,Нәнҗиң,Նանկին,נאנגינג,نانجنگ,نانجينغ,نانجینگ,ننجنگ,نەنجىڭ شەھىرى,नांजिंग,नानजिंग,नान्जिङ,নানজিং,ਨਾਨਜਿੰਗ,நாஞ்சிங்,നാൻജിങ്,หนานจิง,နန်ကျင်းမြို့,ნანკინი,ናንጂንግ,南京,南京市,난징,난징 시,남경	32.06167	118.77778	P	PPLA	CN		04	3201			9314685		22	Asia/Shanghai	2026-04-13
1790923	Wuxi	Wuxi	Bu-sek-chhi,Bû-sek-chhī,U-sek,Usi,Usis,Vo Tich,Vuhszi,Vusi,Vusio,Vuzsiz,Vuŝio,Vuši,Vô Tích,WUX,Wu-hsi,Wu-hsi-hsien,Wu-hsi-shih,Wu-si,Wusih,Wusih-hsien,Wusihsien,Wuxi,Wuxi Shi,usi si,vukasi,wu xi,wu xi shi,wwshy,wwsy,xu si,Ù-sék,Вуси,Уси,Усі,Үshi,Үши,וושי,ووشي,ووشی,ۋۇشى شەھىرى,ਵੁਕਸੀ,อู๋ซี,ཝུའུ་ཞི།,无锡,无锡市,無錫,無錫市,우시 시	31.56887	120.28857	P	PPLA2	CN		04	3202			4396835		10	Asia/Shanghai	2025-02-26
1886760	Suzhou	Suzhou	SZV,So-chiu-chhi,Soochow,Soutsoou,So͘-chiu-chhī,Su-chou,Su-chu-su,Su-ciu,Su-cou,Su-čou,Suchjou,Suchzhou,Sudzhou,Sudzou,Sudžou,Sugouo,Sutsjou,Suzhou,Suzhou Shi,Suzhou i Jiangsu,Suĝoŭo,Szucsou,Sû-chû-sṳ,Sŭ-ciŭ,To Chau,Tô Châu,Wu-hsien,cuco,ssujeou si,su cow,su zhou,su zhou shi,sujho'u,suzu,swgwʼw,swjw,swzhw,swzhww,Σουτσόου,Суджоу,Сучжоу,Сучжоў,Суџоу,Сүжоу,Սուչժոու,סוגואו,سوجو,سوژو,سوژوو,سۇجۇ شەھىرى,सूझोऊ,ਸੂਜ਼ੂ,சுசோ,ซูโจว,苏州,苏州市,蘇州,蘇州市,쑤저우 시	31.30408	120.59538	P	PPLA2	CN		04	3205			6715559		10	Asia/Shanghai	2024-03-26
1808926	Hangzhou	Hangzhou	Chan'nktsoou,Chang-cou,Chang-čou,HGH,Hancheum,Hanchow-fu,Hanczou,Handzou,Handžou,Hang,Hang Chau,Hang-chiu-chhi,Hang-chou,Hang-chou-shih,Hang-hsien,Hangchow,Hangcsou,Hangdzou,Hangdžou,Hanggouo,Hangtsjou,Hangzcouh,Hangzhou,Hangzhou City,Hangzhou Shi,Hangĝoŭo,Hančžou,Hong-chu-su,Hong-ciu,Hàng Châu,Hâng-chiu-chhī,Hòng-chû-sṳ,Hòng-ciŭ,Khanchzhou,Khandzhou,Khangdzou,Khangzhou,Khanzhou,Xanchjou,Xangzhou,hang cow,hang zhou,hang zhou shi,hangacau,hangajho'u,hanghtshw,hangjeou,hangjeou si,hangju,hangzhw,haniግzoው,hanjha,hannaco,hyanjha'o,hʼnggwʼw,kancu,Χανγκτσόου,Хангџоу,Ханджоу,Ханжоу,Ханчжоу,האנגגואו,خاڭجۇ شەھىر,هانغتشو,هانگژو,ہang jw,ہانگ جو,ہانگژو,हांगचौ,हांगझोऊ,হ্যাংঝাও,ਹਾਂਙਚੋ,காங்சூ,ഹാങ്ഝൗ,หางโจว,ཧང་ཀྲོའུ།,ሃንግዞው,杭州,杭州市,항저우,항저우 시,항주	30.29365	120.16142	P	PPLA	CN		02	3301			11936010		12	Asia/Shanghai	2026-08-26
1808722	Hefei	Hefei	Che-fej,Chefei,HFE,Hak-bui,Hap-pui-chhi,Ha̍p-pûi-chhī,Hefei,Hefei Shi,Hefej,Hefejo,Hefejus,Hefey,Hefėjus,Heyfey,Ho-fei,Ho-fei-hsien,Ho-fei-shih,Hofej,Hop Phi,Hozfeiz,Hăk-bùi,Hợp Phì,Khefej,Khehfehj,Khufej,Lu-chou,Luchow,Luchowfu,Lunchow,haphai,he fei,he fei shi,hefe'i,heopei si,hephe'i,hexfey,heፌyi,hfyy,khfy,Χεφέι,Хефей,Хефеј,Хъфей,Хэфэй,Хөфэй,Հեյֆեյ,خفي,خېفېي شەھىر,هفئی,ہیفئی,ہیفیئی,ہے fy,ہے فی,हफै,हेफ़ेई,হেফেই,ਹੇਫੇਈ,เหอเฝย์,ሄፌይ,合肥,合肥市,허페이 시	31.86389	117.28083	P	PPLA	CN		01	3401			9465881		24	Asia/Shanghai	2026-08-26
1810821	Fuzhou	Fuzhou	FOC,Focheum,Foochow,Foutsoou,Fouzhou,Fu-chou,Fu-chou-shih,Fu-cou,Fu-čou,Fuchau,Fucheu,Fuchzhou,Fucjou,Fucsou,Fudzhou,Fudzou,Fudžou,Fugouo,Fuk-chu-su,Fuk-chû-sṳ,Futsjou,Fuzcouh,Fuzhou,Fuzov,Fuçjou,Fuĝoŭo,Fužov,Hok-chiu-chhi,Hok-chiu-chhī,Hok-ciu,Hók-ciŭ,Lin-sen,Lin-sen-hsien,Min Hsien,Min-hou,Min-hou-hsien,Min-hou-hsien-ch'eng,Min-hou-hsien-ch’eng,Minhow,Minhow-hsien,Phuc Chau,Phúc Châu,fu zhou,fu zhou shi,fuco,fujho'u,fw jw,fwjw,fwzhw,phucau,phujha'o,pujeou si,pwg'wʼw,Φουτσόου,Фуджоу,Фучжоу,Фучжоў,Фуџоу,פוג'ואו,فو جو,فوجو,فوزهو,فوژو,فۇجو شەھىرى,फ़ूझोउ,फूचौ,ফুঝাও,ਫ਼ੂਚੋ,ဖူကျိုးမြို့,ፉzoው,ፉዞው,福州,福州市,푸저우 시	26.06139	119.30611	P	PPLA	CN		07	3501			4094491		14	Asia/Shanghai	2026-09-02
1790645	Xiamen	Xiamen	A-muong,Amoy,E-mng-chhi,Ha Mon,Ha-mun-su,Ha-mùn-sṳ,Hiyamin,Hsia-men,Hsia-men-shih,Hsziamen,Hạ Môn,Shamen,Sia-men,Siamen,Siamenas,Sjamehn',Sjamen,Sjamen',Sjamun,Sjamyn',Ssu-ming,Ssu-ming-hsien,Szeming-hsien,XMN,Xiamen,Xiamen - sha men,Xiamen City,Xiamen Shi,seiy he min,sha men,sha men shi,shyamn,shyamyn,siamini,syameon si,Â-muòng,Ē-mn̂g-chhī,Šjamen,Σιαμέν,Сямень,Сямън,Сямынь,Сямэнь,Сјамен,שיאמן,شيامن,شيامېن شەھىرى,شیامن,شیامین,เซี่ยเหมิน,სიამინი,厦门,厦门市,廈門,廈門市,샤먼 시	24.47979	118.08187	P	PPLA2	CN		07				4617251		12	Asia/Shanghai	2024-09-05
1800163	Nanchang	Nanchang	KHN,Lam-chhiong-chhi,Lâm-chhiong-chhī,Nam Xuong,Nam Xương,Nam-chhong-su,Nan'chan,Nan-cchang,Nan-ch'ang-hsien,Nan-ch'ang-shih,Nan-ch’ang-hsien,Nan-ch’ang-shih,Nan-čchang,Nancan,Nancana,Nancang,Nancangas,Nancano,Nanchan,Nanchang,Nanchang-fu,Nancianga,Nancsang,Nang-chiong,Nanzcangh,Nançan,Nanĉano,Nančang,Nančangas,Naņčana,Nàm-chhông-sṳ,Nàng-chiŏng,nan chang,nan chang shi,nanacanga,nanacham,nanachanna,nanchang,nanchang si,nanicaniግ,nantshangh,nnchang,nʼnzʼng,Нанчан,Нанчанг,Наньчан,נאנצאנג,نانتشانغ,نانچانگ,ننچانگ,نەنچاڭ شەھىرى,नानचांग,নানছাং,ਨਾਨਛਾਂਙ,နန်ချောင့်မြို့,ናንቻንግ,南昌,南昌市,난창 시	28.68396	115.85306	P	PPLA	CN		03	3601			2357839		20	Asia/Shanghai	2026-04-13
1805753	Jinan	Jinan	Ca-nang,Che-lam-chhi,Chi-nam-su,Chi-nan,Chi-nan-shih,Chi-nàm-sṳ,Chè-lâm-chhī,Cijnanz,Cinanum,Csinan,Czinan',Cá̤-nàng,Dzinan,Dzinanas,Dzjinana,Dzjinaņa,Džinan,Ginano,Jinan,Jinan Shi,Li-ch'eng,Li-ch’eng,Szinan,TNA,Te Nam,Ti-nan,Tsi-nan-fu,Tsinah,Tsinan,Tzinan,Tế Nam,Zhinan',ci hnan,cinana,gynʼn,ji nan,ji nan shi,jinan si,jinana,jinani,jnan,jynan,Ĝinano,Ťi-nan,Τζινάν,Ђинан,Дзинан,Жинань,Цзинань,Цзінань,Ցզինան,גינאן,جنان,جىنەن شەھىرى,جينان,جینان,जीनान,জিনান,ਚੀਨਾਨ,จี่หนาน,ཅི་ནན།,ကျီနန်မြို့,ጂናን,济南,济南市,済南,済南市,濟南,濟南市,지난 시	36.66833	116.99722	P	PPLA	CN		25	3701			8352574		32	Asia/Shanghai	2026-09-02
